exp_id,mode,pillar,seed,seed_source,model_id,prompt_id,collapse_run,collapse_reason,core_collapse_run,core_collapse_reason,budget_exhausted,collapse_core,collapse_core_reason,stop_aux,stop_aux_reason,intervene_bin,n_tokens_total,n_interventions,intervene_density,H_pre,runtime_sec,extra_tokens_due_to_intervention
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,0,meta,gemma:7b,0,0,NONE,0,NONE,0,0,NONE,0,NONE,0,392,0,0.0,,21.125569820404053,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,1,meta,gemma:7b,1,0,NONE,0,NONE,0,0,NONE,0,NONE,0,317,0,0.0,,21.10993194580078,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,2,meta,gemma:7b,2,0,NONE,0,NONE,0,0,NONE,0,NONE,0,350,0,0.0,,20.769055128097534,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,3,meta,gemma:7b,3,0,NONE,0,NONE,0,0,NONE,0,NONE,0,406,0,0.0,,22.067299127578735,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,4,meta,gemma:7b,4,1,REP,1,REP,0,1,REP,0,NONE,0,312,0,0.0,,18.289520978927612,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,5,meta,gemma:7b,5,0,NONE,0,NONE,0,0,NONE,0,NONE,0,362,0,0.0,,20.537575006484985,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,6,meta,gemma:7b,6,0,NONE,0,NONE,0,0,NONE,0,NONE,0,412,0,0.0,,20.57526707649231,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,7,meta,gemma:7b,7,0,NONE,0,NONE,0,0,NONE,0,NONE,0,364,0,0.0,,20.829763174057007,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,8,meta,gemma:7b,8,1,REP,1,REP,0,1,REP,0,NONE,0,212,0,0.0,,14.302258968353271,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,9,meta,gemma:7b,9,0,NONE,0,NONE,0,0,NONE,0,NONE,0,366,0,0.0,,21.23972201347351,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,10,meta,gemma:7b,10,0,NONE,0,NONE,0,0,NONE,0,NONE,0,393,0,0.0,,20.576328992843628,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,11,meta,gemma:7b,11,0,NONE,0,NONE,0,0,NONE,0,NONE,0,369,0,0.0,,20.827851057052612,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,12,meta,gemma:7b,12,0,NONE,0,NONE,0,0,NONE,0,NONE,0,317,0,0.0,,20.800215005874634,0.0
vNEXT-OLLAMA-30-512-SENSITIVE-TUNE,baseline,HUM,13,meta,gemma:7b,13,0,NONE,0,NONE,0,0,NONE,0,NONE,0,416,0,0.0,,20.489543914794922,0.0
